srcip,sport,dstip,dsport,proto,state,dur,sbytes,dbytes,sttl,dttl,sloss,dloss,service,sload,dload,spkts,dpkts,swin,dwin,stcpb,dtcpb,smeansz,dmeansz,trans_depth,res_bdy_len,sjit,djit,stime,ltime,sintpkt,dintpkt,tcprtt,synack,ackdat,is_sm_ips_ports,ct_state_ttl,ct_flw_http_mthd,is_ftp_login,ct_ftp_cmd,ct_srv_src,ct_srv_dst,ct_dst_ltm,ct_src_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,attack_cat,label
175.45.176.3,47439,149.171.126.15,53,udp,INT,8e-06,114,0,254,0,0,0,dns,57000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424246209,1424246209,0.008,0.0,0.0,0.0,0.0,0,2,0.0,0,-1,16,16,16,16,16,16,17,,1
59.166.0.1,15031,149.171.126.2,44989,udp,CON,0.001737,528,304,31,29,0,0,-,1823834.25,1050086.375,4,4,0,0,0,0,132,76,0,0,0.613061,0.315845,1424226934,1424226934,0.438,0.228333,0.0,0.0,0.0,0,0,0.0,0,-1,10,13,6,6,1,1,3,,0
59.166.0.9,38247,149.171.126.4,9640,tcp,FIN,0.11998,3614,50036,31,29,7,24,-,236972.8281,3282480.5,60,62,255,255,887496429,3033165057,60,807,0,0,105.2319,100.069573,1424222179,1424222180,2.062552,1.957312,0.00072,0.000575,0.000145,0,0,0.0,0,-1,4,10,6,4,1,1,4,,0
175.45.176.3,47439,149.171.126.18,53,udp,INT,1e-05,114,0,254,0,0,0,dns,45600000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424230911,1424230911,0.01,0.0,0.0,0.0,0.0,0,2,0.0,0,-1,43,43,18,20,18,18,43,,1
59.166.0.0,8858,149.171.126.6,53,udp,CON,0.001045,146,178,31,29,0,0,dns,558851.625,681339.6875,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1424226892,1424226892,0.008,0.007,0.0,0.0,0.0,0,0,0.0,0,-1,2,3,3,3,1,1,2,,0
175.45.176.1,1043,149.171.126.14,53,udp,INT,8e-06,114,0,254,0,0,0,dns,57000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424254166,1424254166,0.008,0.0,0.0,0.0,0.0,0,2,0.0,0,-1,12,12,12,13,12,12,12,,1
59.166.0.3,19318,149.171.126.0,53,udp,CON,0.000998,146,178,31,29,0,0,dns,585170.3125,713426.8125,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421938252,1421938252,0.004,0.008,0.0,0.0,0.0,0,0,0.0,0,0,3,2,2,3,2,1,1,,0
175.45.176.0,47439,149.171.126.10,53,udp,INT,5e-06,114,0,254,0,0,0,dns,91200000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424260097,1424260097,0.005,0.0,0.0,0.0,0.0,0,2,0.0,0,-1,37,37,33,33,33,16,37,,1
59.166.0.3,43794,149.171.126.7,80,tcp,FIN,1.138274,1684,10168,31,29,3,5,http,10992.08106,67498.6875,14,18,255,255,3698593883,3695473308,120,565,1,3924,8838.970926,7739.288036,1424244400,1424244401,87.533387,66.924941,0.000687,0.000544,0.000143,0,0,1.0,0,-1,2,3,3,4,1,1,2,,0
59.166.0.8,54397,149.171.126.7,25486,tcp,FIN,0.004862,4552,2456,31,29,7,7,-,7075278.0,3817359.25,18,18,255,255,3369263805,1227206037,253,136,0,0,13.180613,0.331931,1421934081,1421934081,0.266824,0.256412,0.000629,0.000497,0.000132,0,0,0.0,0,0,15,16,4,4,1,1,3,,0
59.166.0.3,31675,149.171.126.8,53,udp,CON,0.001055,146,178,31,29,0,0,dns,553554.5,674881.5,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1424241383,1424241383,0.009,0.007,0.0,0.0,0.0,0,0,0.0,0,-1,1,3,4,4,1,1,2,,0
59.166.0.0,56893,149.171.126.6,53,udp,CON,0.001063,146,178,31,29,0,0,dns,549388.5625,669802.5,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421952797,1421952797,0.01,0.008,0.0,0.0,0.0,0,0,0.0,0,0,1,2,2,4,1,1,1,,0
59.166.0.1,15522,149.171.126.9,53,udp,CON,0.001068,146,178,31,29,0,0,dns,546816.5,666666.6875,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421937917,1421937917,0.011,0.008,0.0,0.0,0.0,0,0,0.0,0,0,4,1,2,4,1,1,1,,0
59.166.0.7,4301,149.171.126.0,80,tcp,FIN,1.219192,1684,10168,31,29,3,5,http,10262.53418,63018.78516,14,18,255,255,4188015274,4188943328,120,565,1,3924,9785.171346,8565.900319,1424256860,1424256861,93.753844,71.690059,0.000573,0.000458,0.000115,0,0,1.0,0,-1,2,2,2,3,2,1,1,,0
59.166.0.3,31036,149.171.126.8,50500,udp,CON,0.09618,512,304,31,29,0,0,-,31940.11328,18964.44141,4,4,0,0,0,0,128,76,0,0,38.171508,33.512383,1421931040,1421931041,27.002334,23.701334,0.0,0.0,0.0,0,0,0.0,0,0,7,3,3,4,1,1,3,,0
59.166.0.0,28017,149.171.126.8,53,udp,CON,0.001108,146,178,31,29,0,0,dns,527075.8125,642599.25,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421949646,1421949646,0.011,0.008,0.0,0.0,0.0,0,0,0.0,0,0,3,4,2,3,1,1,1,,0
59.166.0.1,5644,149.171.126.6,5190,tcp,FIN,0.224088,2054,2478,31,29,6,6,-,70008.21094,84788.11719,22,24,255,255,2611153617,461858025,93,103,0,0,573.923273,555.483659,1424238940,1424238940,10.653096,9.717,0.000734,0.000589,0.000145,0,0,0.0,0,-1,5,3,2,3,1,1,1,,0
59.166.0.3,36255,149.171.126.1,53,udp,CON,0.001216,146,178,31,29,0,0,dns,480263.1875,585526.3125,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421953754,1421953754,0.011,0.016,0.0,0.0,0.0,0,0,0.0,0,0,2,1,2,4,1,1,2,,0
59.166.0.6,51332,149.171.126.0,13455,tcp,FIN,0.112144,320,1882,31,29,1,2,ftp-data,19046.93945,117491.7969,6,8,255,255,245788445,2447696438,53,235,0,0,1570.797696,38.735203,1424256825,1424256825,22.3652,15.943429,0.000733,0.000537,0.000196,0,0,0.0,0,-1,2,3,4,4,1,1,3,,0
59.166.0.6,51355,149.171.126.6,22,tcp,FIN,0.009003,3728,5474,31,29,7,7,-,3209596.75,4661557.0,32,24,255,255,1305208671,3455043098,117,228,0,0,19.658112,0.476274,1421932732,1421932732,0.290419,0.326609,0.000663,0.000552,0.000111,0,0,0.0,0,0,4,10,3,4,1,1,2,,0
59.166.0.4,19804,149.171.126.4,53,udp,CON,0.001028,130,162,31,29,0,0,dns,505836.5625,630350.1875,2,2,0,0,0,0,65,81,0,0,0.0,0.0,1424236715,1424236715,0.007,0.007,0.0,0.0,0.0,0,0,0.0,0,-1,1,1,6,5,1,1,1,,0
59.166.0.9,60412,149.171.126.2,58358,tcp,FIN,0.020919,2646,24330,31,29,7,15,-,987810.0625,9093360.0,42,44,255,255,408865524,409183317,63,553,0,0,30.53557,29.681302,1421941739,1421941739,0.502561,0.471884,0.000752,0.00061,0.000142,0,0,0.0,0,0,5,8,5,2,1,1,1,,0
59.166.0.7,23956,149.171.126.6,80,tcp,FIN,1.005665,1684,10168,31,29,3,5,http,12441.51953,76399.20313,14,18,255,255,3204372316,3201269833,120,565,1,3924,8765.294847,7675.052084,1421972586,1421972587,77.331618,59.123118,0.000726,0.000565,0.000161,0,0,1.0,0,0,1,1,2,3,1,1,1,,0
149.171.126.18,47439,175.45.176.3,53,udp,INT,7e-06,264,0,60,0,0,0,dns,150857136.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424233617,1424233617,0.007,0.0,0.0,0.0,0.0,0,0,0.0,0,-1,49,49,49,49,49,25,49,,0
59.166.0.5,46013,149.171.126.9,44864,tcp,FIN,0.180362,320,1922,31,29,1,2,ftp-data,11842.84961,74605.51563,6,8,255,255,288692880,2695599780,53,240,0,0,2837.168957,62.645645,1424253629,1424253629,45.008499,25.701715,0.000566,0.000447,0.000119,0,0,0.0,0,-1,3,3,3,4,1,1,4,,0
59.166.0.7,43648,149.171.126.0,53,udp,CON,0.001062,146,178,31,29,0,0,dns,549905.8125,670433.125,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1424254485,1424254485,0.01,0.001,0.0,0.0,0.0,0,0,0.0,0,-1,1,3,7,2,1,1,1,,0
59.166.0.9,49826,149.171.126.1,11720,tcp,FIN,0.022654,3390,42510,31,29,7,22,-,1175951.25,14753421.0,56,58,255,255,2675867998,2671973418,61,733,0,0,22.285072,20.936162,1421952119,1421952119,0.405509,0.386737,0.00076,0.000599,0.000161,0,0,0.0,0,0,7,3,1,6,1,1,1,,0
59.166.0.1,7303,149.171.126.1,5165,tcp,FIN,0.044895,2542,23508,31,29,7,14,-,441741.8438,4089364.0,40,42,255,255,4248671758,4270052744,64,560,0,0,70.95069,68.96661,1421929752,1421929752,1.142872,1.081122,0.000703,0.000565,0.000138,0,0,0.0,0,0,9,8,7,6,1,1,2,,0
59.166.0.5,35231,149.171.126.1,143,tcp,FIN,0.579679,7810,14540,31,29,30,32,-,106900.5391,199075.6875,122,126,255,255,632139507,2778614734,64,115,0,0,478.93641,468.284018,1424219910,1424219910,4.909619,4.670637,0.00065,0.000514,0.000136,0,0,0.0,0,-1,4,3,4,9,1,1,1,,0
149.171.126.14,47439,175.45.176.1,53,udp,INT,9e-06,264,0,60,0,0,0,dns,117333328.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424254583,1424254583,0.009,0.0,0.0,0.0,0.0,0,0,0.0,0,-1,42,42,19,19,19,19,42,,0
59.166.0.6,48845,149.171.126.9,80,tcp,FIN,1.092832,1580,10168,31,29,3,5,http,10607.30273,70305.41406,12,18,255,255,873860337,3020330108,132,565,1,3924,9576.754659,7712.142935,1421968004,1421968005,99.315179,64.254003,0.000666,0.00051,0.000156,0,0,1.0,0,0,3,4,2,3,1,1,1,,0
175.45.176.3,47439,149.171.126.18,53,udp,INT,9e-06,114,0,254,0,0,0,dns,50666664.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424232992,1424232992,0.009,0.0,0.0,0.0,0.0,0,2,0.0,0,-1,32,32,18,19,18,18,32,,1
149.171.126.10,47439,175.45.176.0,53,udp,INT,9e-06,264,0,60,0,0,0,dns,117333328.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424261841,1424261841,0.009,0.0,0.0,0.0,0.0,0,0,0.0,0,-1,15,15,15,15,15,15,15,,0
59.166.0.1,11786,149.171.126.7,53,udp,CON,0.001018,146,178,31,29,0,0,dns,573673.875,699410.625,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1424245657,1424245657,0.009,0.004,0.0,0.0,0.0,0,0,0.0,0,-1,1,1,2,5,1,1,2,,0
59.166.0.3,12911,149.171.126.3,53,udp,CON,0.001026,146,178,31,29,0,0,dns,569200.75,693957.125,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1424261116,1424261116,0.009,0.005,0.0,0.0,0.0,0,0,0.0,0,-1,3,1,3,3,1,1,1,,0
59.166.0.1,1509,149.171.126.7,25,tcp,FIN,0.381761,37182,3380,31,29,18,8,smtp,764184.875,69153.21094,52,42,255,255,295108477,2441556744,715,80,0,0,711.290369,23.521885,1421940368,1421940368,7.478491,9.298,0.000715,0.00054,0.000175,0,0,0.0,0,0,2,1,1,3,1,1,1,,0
59.166.0.7,61896,149.171.126.3,62145,tcp,FIN,0.023984,2854,29122,31,29,7,17,-,931287.5,9511674.0,46,48,255,255,3877622038,3882131915,62,607,0,0,33.175064,32.921619,1424260976,1424260976,0.53475,0.508326,0.000735,0.000592,0.000143,0,0,0.0,0,-1,4,3,3,3,1,1,1,,0
59.166.0.5,23995,149.171.126.0,21813,tcp,FIN,0.046082,4550,72372,31,29,7,33,-,779827.25,12407100.0,78,80,255,255,1267128179,1274447704,58,905,0,0,34.058293,33.616758,1424247270,1424247270,0.610347,0.584705,0.000597,0.000472,0.000125,0,0,0.0,0,-1,11,3,2,6,1,1,2,,0
59.166.0.1,4638,149.171.126.0,80,tcp,FIN,1.005701,1580,10168,31,29,3,5,http,11526.28906,76396.46875,12,18,255,255,2145356781,2146397270,132,565,1,3924,9530.541308,7674.754253,1421937143,1421937144,91.395271,59.127943,0.000649,0.000522,0.000127,0,0,1.0,0,0,1,1,4,1,1,1,1,,0
59.166.0.5,54623,149.171.126.0,53,udp,CON,0.001203,132,164,31,29,0,0,dns,438902.75,545303.4375,2,2,0,0,0,0,66,82,0,0,0.0,0.0,1421948761,1421948761,0.011,0.009,0.0,0.0,0.0,0,0,0.0,0,0,3,3,3,8,1,1,2,,0
59.166.0.1,5329,149.171.126.3,111,udp,CON,0.087367,568,312,31,29,0,0,-,39007.86328,21426.85547,4,4,0,0,0,0,142,78,0,0,33.898465,33.986617,1421952589,1421952589,23.977334,24.037666,0.0,0.0,0.0,0,0,0.0,0,0,8,12,7,4,1,1,3,,0
59.166.0.7,55422,149.171.126.2,111,udp,CON,0.005239,568,312,31,29,0,0,-,650505.8125,357320.0938,4,4,0,0,0,0,142,78,0,0,1.673724,1.747025,1424256832,1424256832,1.19,1.238333,0.0,0.0,0.0,0,0,0.0,0,-1,5,5,4,3,1,1,3,,0
149.171.126.14,47439,175.45.176.1,53,udp,INT,7e-06,264,0,60,0,0,0,dns,150857136.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424253639,1424253639,0.007,0.0,0.0,0.0,0.0,0,0,0.0,0,-1,28,28,6,6,6,6,28,,0
59.166.0.5,31089,149.171.126.6,50305,tcp,FIN,0.021281,2854,26584,31,29,7,16,-,1049574.75,9776608.0,46,46,255,255,1205595408,3351293254,62,578,0,0,27.627614,0.70972,1421941025,1421941025,0.465222,0.459844,0.00071,0.000577,0.000133,0,0,0.0,0,0,9,7,6,5,1,1,2,,0
59.166.0.5,31928,149.171.126.4,53,udp,CON,0.001047,146,178,31,29,0,0,dns,557784.125,680038.1875,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1424233352,1424233352,0.009,0.007,0.0,0.0,0.0,0,0,0.0,0,-1,2,3,6,1,1,1,2,,0
59.166.0.2,32858,149.171.126.4,80,tcp,FIN,1.005645,1684,10168,31,29,3,5,http,12441.76563,76400.71875,14,18,255,255,4249320012,4250394091,120,565,1,3924,8765.162352,7674.484138,1421970211,1421970212,77.329541,59.116941,0.00081,0.00065,0.00016,0,0,1.0,0,0,1,1,5,1,1,1,1,,0
59.166.0.7,9005,149.171.126.0,111,udp,CON,0.022245,568,304,31,29,0,0,-,153202.9688,81995.96094,4,4,0,0,0,0,142,76,0,0,3.288518,9.717062,1424254258,1424254258,2.333333,6.876,0.0,0.0,0.0,0,0,0.0,0,-1,6,12,5,2,1,1,5,,0
59.166.0.1,13108,149.171.126.7,38079,tcp,FIN,0.020873,2974,33550,31,29,7,18,-,1116466.25,12601542.0,48,50,255,255,1288711425,1302266921,62,671,0,0,25.905779,23.389137,1421932950,1421932950,0.437298,0.413694,0.000733,0.000597,0.000136,0,0,0.0,0,0,12,6,5,7,1,1,5,,0
59.166.0.3,9782,149.171.126.5,7780,tcp,FIN,0.021973,2230,14740,31,29,7,11,-,788240.0625,5217676.0,34,36,255,255,3880165405,3893093486,66,409,0,0,0.0,51.130309,1421949601,1421949601,0.655394,0.611943,0.000722,0.000551,0.000171,0,0,0.0,0,0,3,6,4,2,1,1,2,,0
175.45.176.3,47439,149.171.126.15,53,udp,INT,4e-06,114,0,254,0,0,0,dns,114000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424245725,1424245725,0.004,0.0,0.0,0.0,0.0,0,2,0.0,0,-1,39,39,39,39,39,17,39,,1
175.45.176.0,0,149.171.126.13,0,unas,INT,3e-06,200,0,254,0,0,0,-,266666656.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424223261,1424223261,0.003,0.0,0.0,0.0,0.0,0,2,0.0,0,-1,4,4,3,3,3,3,4,,1
59.166.0.8,39289,149.171.126.0,45347,tcp,FIN,0.025753,2854,29182,31,29,7,17,-,867316.375,8876635.0,46,48,255,255,166534982,2353149943,62,608,0,0,0.0,31.990487,1424246044,1424246044,0.576432,0.530447,0.000932,0.00082,0.000112,0,0,0.0,0,-1,6,7,4,8,1,1,1,,0
59.166.0.7,39892,149.171.126.5,80,tcp,FIN,1.398009,1580,10168,31,29,3,5,http,8291.791992,54958.16016,12,18,255,255,1245422062,3396079673,132,565,1,3924,10252.40199,8250.021197,1421956855,1421956857,127.058636,82.203764,0.000724,0.00054,0.000184,0,0,1.0,0,0,1,4,6,1,1,1,1,,0
149.171.126.18,1043,175.45.176.3,53,udp,INT,9e-06,264,0,60,0,0,0,dns,117333328.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424233649,1424233649,0.009,0.0,0.0,0.0,0.0,0,0,0.0,0,-1,49,49,49,49,49,24,49,,0
149.171.126.14,1043,175.45.176.1,53,udp,INT,7e-06,264,0,60,0,0,0,dns,150857136.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424251866,1424251866,0.007,0.0,0.0,0.0,0.0,0,0,0.0,0,-1,38,38,16,16,16,16,38,,0
59.166.0.7,27765,149.171.126.4,53,udp,CON,0.000994,146,178,31,29,0,0,dns,587525.125,716297.8125,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1424223939,1424223939,0.001,0.007,0.0,0.0,0.0,0,0,0.0,0,-1,2,5,3,3,1,1,3,,0
59.166.0.0,45578,149.171.126.5,47068,tcp,FIN,0.016821,2438,19440,31,29,7,13,-,1129064.75,9014446.0,38,40,255,255,3202778844,1053545726,64,486,0,0,0.0,26.109489,1421965671,1421965671,0.444162,0.414154,0.00081,0.000667,0.000143,0,0,0.0,0,0,16,14,5,8,1,1,2,,0
59.166.0.9,62759,149.171.126.2,53,udp,CON,0.001051,130,162,31,29,0,0,dns,494766.9063,616555.6875,2,2,0,0,0,0,65,81,0,0,0.0,0.0,1421951518,1421951518,0.01,0.005,0.0,0.0,0.0,0,0,0.0,0,0,2,1,1,2,1,1,1,,0
175.45.176.3,57969,149.171.126.13,80,tcp,FIN,1.285286,862,354,254,252,2,1,http,4830.053711,1929.531738,10,8,255,255,3109367408,70547094,86,44,1,0,7865.549426,324.495406,1424256544,1424256545,141.048333,170.048859,0.180221,0.094935,0.085286,0,1,1.0,0,-1,1,2,2,1,1,1,2,,1
59.166.0.2,8238,149.171.126.0,5190,tcp,FIN,0.006698,2048,2410,31,29,6,7,-,2344580.5,2768587.75,24,26,255,255,1786909571,3936809240,85,93,0,0,16.281302,17.275202,1421962107,1421962107,0.276261,0.2448,0.000704,0.000567,0.000137,0,0,0.0,0,0,7,3,1,4,2,1,1,,0
149.171.126.18,47439,175.45.176.3,53,udp,INT,7e-06,264,0,60,0,0,0,dns,150857136.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424231497,1424231497,0.007,0.0,0.0,0.0,0.0,0,0,0.0,0,-1,6,6,6,6,6,6,6,,0
59.166.0.0,25842,149.171.126.2,5190,tcp,FIN,0.25518,1244,2574,31,29,4,4,-,36585.9375,76212.86719,16,18,255,255,933975983,3079687422,78,143,0,0,932.227956,23.524705,1421945047,1421945047,16.9888,14.943823,0.001279,0.001124,0.000155,0,0,0.0,0,0,2,15,17,2,2,2,2,,0
59.166.0.1,32043,149.171.126.3,52217,tcp,FIN,0.085806,3792,2560,31,29,7,7,-,335920.5625,226744.0625,20,20,255,255,4192663365,4191598577,190,128,0,0,534.592121,15.935311,1421950325,1421950325,4.496947,4.488526,0.000671,0.000517,0.000154,0,0,0.0,0,0,6,2,1,1,1,1,1,,0
175.45.176.0,0,149.171.126.17,0,vmtp,INT,7e-06,200,0,254,0,0,0,-,114285712.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424251627,1424251627,0.007,0.0,0.0,0.0,0.0,0,2,0.0,0,-1,5,5,3,3,3,3,5,,1
59.166.0.0,42963,149.171.126.5,53,udp,CON,0.000995,130,162,31,29,0,0,dns,522613.0625,651256.25,2,2,0,0,0,0,65,81,0,0,0.0,0.0,1421929774,1421929774,0.011,0.005,0.0,0.0,0.0,0,0,0.0,0,0,2,2,10,11,2,1,7,,0
59.166.0.0,18029,149.171.126.2,13611,tcp,FIN,0.021099,3302,37798,31,29,7,21,-,1228873.5,14076118.0,54,56,255,255,3677728842,1528458627,61,675,0,0,22.086923,20.844668,1424230531,1424230531,0.39875,0.37963,0.000743,0.00059,0.000153,0,0,0.0,0,-1,4,3,3,4,1,1,1,,0
59.166.0.4,28400,149.171.126.4,6881,tcp,FIN,0.018774,1540,1644,31,29,4,4,-,615319.0,661766.25,16,18,255,255,39086525,44675856,96,91,0,0,76.593672,2.02904,1424254810,1424254810,1.2308,1.076118,0.0006,0.000477,0.000123,0,0,0.0,0,-1,1,4,1,1,1,1,2,,0
59.166.0.3,10221,149.171.126.2,41040,tcp,FIN,0.050868,5174,83812,31,29,7,39,-,804749.5625,13037823.0,90,92,255,255,3156581191,1007283761,57,911,0,0,31.46391,31.622408,1424220429,1424220429,0.568011,0.56527,0.000671,0.00055,0.000121,0,0,0.0,0,-1,4,5,5,2,1,1,4,,0
175.45.176.0,0,149.171.126.17,0,aes-sp3-d,INT,9e-06,200,0,254,0,0,0,-,88888888.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424251634,1424251634,0.009,0.0,0.0,0.0,0.0,0,2,0.0,0,-1,5,5,1,1,1,1,5,,1
149.171.126.18,1043,175.45.176.1,53,udp,INT,1e-06,264,0,60,0,0,0,dns,1056000000.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424240245,1424240245,0.001,0.0,0.0,0.0,0.0,0,0,0.0,0,-1,16,16,11,11,11,11,16,,0
59.166.0.2,2555,149.171.126.9,28829,udp,CON,0.036133,528,304,31,29,0,0,-,87676.08594,50480.17188,4,4,0,0,0,0,132,76,0,0,9.440583,10.84584,1424223404,1424223404,6.684,7.677667,0.0,0.0,0.0,0,0,0.0,0,-1,5,4,4,3,1,1,3,,0
59.166.0.3,44965,149.171.126.4,6881,tcp,FIN,3.21854,8744,324476,31,29,14,118,-,21587.42773,803487.3125,148,266,255,255,3134824006,3147109854,59,1220,0,0,4765.33356,3558.90755,1424242849,1424242853,21.892681,12.143615,0.000598,0.000478,0.00012,0,0,0.0,0,-1,5,5,1,3,1,1,1,,0
59.166.0.7,4918,149.171.126.4,3609,tcp,FIN,0.004763,4584,2456,31,29,7,7,-,7272727.0,3896703.5,18,18,255,255,781946311,785138255,255,136,0,0,13.111384,0.335928,1424251060,1424251060,0.261941,0.249235,0.000658,0.000523,0.000135,0,0,0.0,0,-1,5,14,4,3,1,1,5,,0
59.166.0.7,54403,149.171.126.3,60584,tcp,FIN,0.126795,2974,31224,31,29,7,18,-,183792.75,1930675.625,48,50,255,255,3361563265,3492075461,62,624,0,0,0.0,180.752889,1421957568,1421957568,2.690745,2.577816,0.000599,0.000478,0.000121,0,0,0.0,0,0,12,4,3,4,1,1,1,,0
59.166.0.0,44306,149.171.126.9,53,udp,CON,0.000947,130,162,31,29,0,0,dns,549102.4375,684266.125,2,2,0,0,0,0,65,81,0,0,0.0,0.0,1421970837,1421970837,0.001,0.005,0.0,0.0,0.0,0,0,0.0,0,0,6,6,3,3,1,1,1,,0
59.166.0.5,61079,149.171.126.8,80,tcp,FIN,0.004041,1044,824,31,29,2,2,http,1809453.25,1468943.375,8,10,255,255,637426899,2788067916,131,82,1,83,34.236467,0.723027,1421940329,1421940329,0.527429,0.394111,0.000611,0.000489,0.000122,0,0,1.0,0,0,3,1,4,6,1,1,2,,0
59.166.0.3,37284,149.171.126.1,18269,tcp,FIN,0.012902,2558,23268,31,29,7,14,-,1547047.0,14084018.0,40,42,255,255,2046734484,2047063086,64,554,0,0,18.541058,17.695729,1424257583,1424257583,0.331158,0.306575,0.000752,0.000624,0.000128,0,0,0.0,0,-1,3,7,2,3,1,1,2,,0
59.166.0.1,9541,149.171.126.6,53,udp,CON,0.001121,146,178,31,29,0,0,dns,520963.4063,635147.1875,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421957852,1421957852,0.011,0.002,0.0,0.0,0.0,0,0,0.0,0,0,1,2,3,1,1,1,1,,0
59.166.0.0,22997,149.171.126.7,80,tcp,FIN,1.005557,1580,10168,31,29,3,5,http,11527.93945,76407.40625,12,18,255,255,372724607,2523375008,132,565,1,3924,9530.167197,7674.623127,1421941488,1421941489,91.381727,59.119585,0.000641,0.00052,0.000121,0,0,1.0,0,0,2,1,1,4,1,1,1,,0
59.166.0.8,48958,149.171.126.3,48570,tcp,FIN,0.048946,2854,31444,31,29,7,17,-,456339.625,5032321.5,46,48,255,255,2227504976,82438993,62,655,0,0,70.500292,68.691571,1424245625,1424245625,1.080489,1.027957,0.00078,0.000623,0.000157,0,0,0.0,0,-1,2,3,2,2,1,1,2,,0
59.166.0.8,18971,149.171.126.7,63792,tcp,FIN,0.118565,4480,2560,31,29,7,7,-,287167.375,164095.6406,20,20,255,255,817022138,820436974,224,128,0,0,741.421825,22.425727,1421964865,1421964865,6.223631,6.195421,0.001021,0.000848,0.000173,0,0,0.0,0,0,20,5,3,7,1,1,3,,0
59.166.0.0,55311,149.171.126.2,40016,tcp,FIN,0.0103,2230,13968,31,29,7,11,-,1681553.375,10547573.0,34,36,255,255,3171440532,1026363630,66,388,0,0,16.638384,17.045661,1421960824,1421960824,0.310531,0.277343,0.000716,0.000582,0.000134,0,0,0.0,0,0,5,4,4,3,1,1,1,,0
59.166.0.4,61476,149.171.126.1,53,udp,CON,0.001047,146,178,31,29,0,0,dns,557784.125,680038.1875,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1424245317,1424245317,0.008,0.002,0.0,0.0,0.0,0,0,0.0,0,-1,1,1,2,2,1,1,1,,0
59.166.0.4,8491,149.171.126.1,42364,tcp,FIN,0.008806,2334,16102,31,29,7,12,-,2062230.25,14243924.0,36,38,255,255,1235491457,3392017681,65,424,0,0,0.0,13.023385,1421967267,1421967267,0.242686,0.223541,0.000662,0.000531,0.000131,0,0,0.0,0,0,10,7,2,2,1,1,1,,0
59.166.0.6,24632,149.171.126.4,22578,tcp,FIN,0.046966,2542,22546,31,29,7,14,-,422262.9063,3749095.0,40,42,255,255,370268725,395114572,64,537,0,0,71.435599,69.643672,1424258354,1424258354,1.196359,1.132951,0.000651,0.000512,0.000139,0,0,0.0,0,-1,8,8,5,3,1,1,1,,0
175.45.176.3,1043,149.171.126.15,53,udp,INT,3e-06,114,0,254,0,0,0,dns,152000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424245313,1424245313,0.003,0.0,0.0,0.0,0.0,0,2,0.0,0,-1,22,22,22,22,22,22,22,,1
59.166.0.6,40426,149.171.126.7,34151,tcp,FIN,0.007266,8928,320,31,29,4,1,ftp-data,9128544.0,293971.9375,14,6,255,255,1823616154,3983977334,638,53,0,0,32.468009,2.373975,1421952629,1421952629,0.558923,1.3338,0.000601,0.000479,0.000122,0,0,0.0,0,0,3,6,6,6,1,1,4,,0
59.166.0.1,9254,149.171.126.3,44047,tcp,FIN,0.125003,2646,25310,31,29,7,15,-,165308.0313,1583002.125,42,44,255,255,1772754626,3918407414,63,575,0,0,173.313809,167.803493,1424240295,1424240295,3.040756,2.892977,0.000763,0.0006,0.000163,0,0,0.0,0,-1,2,2,1,1,1,1,1,,0
